Time,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,Mag(1),Mag(2),Mag(3)
2020-05-15 10:33:15.300150,0.101355,-1.009929,-0.026324,-5.1E-05,0.022139,-0.009861,0.511994,-33.20145,-18.54018
2020-05-15 10:33:15.352884,0.02303,-1.029655,0.047743,-0.122224,0.027637,-0.017192,-0.008403,-33.401405,-18.524189
2020-05-15 10:33:15.405687,0.01192,-1.026943,0.00226,0.080407,0.018006,0.000801,-0.575954,-33.766335,-18.560118
2020-05-15 10:33:15.458395,0.050775,-1.013196,0.011593,-0.055432,0.030987,-0.007493,-1.081551,-34.296741,-18.535124
2020-05-15 10:33:15.511276,0.020268,-1.011038,-0.036256,0.091787,0.021824,-0.002606,-1.566373,-34.539345,-18.662127
2020-05-15 10:33:15.563977,-0.006955,-1.03508,-0.099421,-0.004119,-0.005817,-0.008256,-2.03962,-35.12114,-18.917707
2020-05-15 10:33:15.616691,-0.077406,-1.028669,-0.028626,-0.036648,0.058323,-0.003827,-2.667379,-35.883289,-19.072805
2020-05-15 10:33:15.669501,-0.027607,-0.987428,-0.013486,0.001837,0.027169,-0.0023,-3.280138,-36.583519,-19.023279
2020-05-15 10:33:15.722269,-0.019234,-1.010484,-0.030261,0.033663,0.017997,0.006044,-3.646833,-37.388966,-19.340458
2020-05-15 10:33:15.774984,0.01456,-1.006908,-0.019602,0.003606,0.00972,0.002004,-3.978426,-37.927486,-19.571405
2020-05-15 10:33:15.827878,0.015419,-1.040813,-0.024447,0.061798,0.011611,0.006513,-4.196226,-38.359398,-19.546873
2020-05-15 10:33:15.880637,0.060719,-1.021333,0.024982,0.157704,0.034365,-0.001733,-4.341299,-38.891457,-19.637606
2020-05-15 10:33:15.933435,0.002471,-1.02195,-0.017664,-0.068469,-0.11209,-0.002802,-4.477501,-39.218513,-19.757082
2020-05-15 10:33:15.988791,0.028125,-0.985517,-0.040677,0.043942,-0.050779,-0.001085,-4.758422,-39.54668,-20.011129
2020-05-15 10:33:16.041709,-0.015265,-1.024724,-0.026022,0.00164,-0.001299,0.005329,-4.769563,-39.982849,-20.326359
2020-05-15 10:33:16.094445,-0.021467,-1.026326,-0.025174,0.023729,-0.029157,-0.004149,-5.062345,-40.423161,-20.247118
2020-05-15 10:33:16.147238,0.005882,-1.023922,-0.032865,0.084203,0.016693,0.009423,-5.089078,-40.700508,-20.188509
2020-05-15 10:33:16.199943,0.010999,-1.028977,-0.053516,0.044785,0.028685,-0.012887,-5.143459,-40.916031,-20.309143
2020-05-15 10:33:16.252905,0.034448,-1.020039,-0.029958,-0.005277,0.009128,0.01382,-5.124923,-41.201954,-20.513319
2020-05-15 10:33:16.305762,-0.003792,-1.021826,-0.050185,0.046715,0.04263,0.007159,-5.242665,-41.395107,-20.739164
2020-05-15 10:33:16.358651,0.030519,-1.022504,-0.041707,-0.088443,0.074572,0.016811,-5.341645,-41.593407,-20.643353
2020-05-15 10:33:16.411455,0.009281,-1.011593,-0.013607,-0.117087,0.057619,0.001931,-5.408006,-41.644241,-20.680536
2020-05-15 10:33:16.464216,0.014375,-1.025648,-0.037649,0.003736,0.015544,0.001572,-5.4143,-41.871429,-20.685762
2020-05-15 10:33:16.516956,0.01235,-1.022874,-0.013425,-0.108584,0.020931,-0.00291,-5.701506,-42.020439,-20.688482
2020-05-15 10:33:16.569846,0.014375,-1.02608,-0.02154,-0.036614,0.016543,0.004864,-5.546869,-42.184048,-20.733923
2020-05-15 10:33:16.622688,0.013086,-1.023676,-0.021601,0.01539,0.011563,0.003964,-5.645156,-42.278881,-20.650038
2020-05-15 10:33:16.675458,0.012902,-1.025463,0.004985,0.000409,0.00852,-0.001483,-5.640323,-42.261166,-20.536278
2020-05-15 10:33:16.728642,0.039542,-1.025032,0.070017,0.087305,-0.129841,0.003557,-5.652565,-42.23616,-20.661312
2020-05-15 10:33:16.781347,0.026652,-1.023676,-0.059572,-0.103591,0.269818,-0.022863,-5.586402,-42.247673,-20.565027
2020-05-15 10:33:16.834052,0.022969,-1.027066,0.02979,0.020873,0.070217,0.001877,-5.655234,-42.284283,-20.424925
2020-05-15 10:33:16.886942,-0.013963,-1.024539,0.007771,-0.057621,0.043076,-0.003796,-5.633074,-42.317165,-20.224628
2020-05-15 10:33:16.939712,0.027266,-1.018682,-0.002645,0.029332,0.161807,0.009765,-5.662115,-42.431847,-19.907444
2020-05-15 10:33:16.992598,-0.000815,-1.026573,0.006197,0.031317,0.221825,0.009001,-5.865589,-42.612953,-19.85121
2020-05-15 10:33:17.045370,0.028985,-1.020347,-0.007853,0.020322,0.205637,0.008238,-6.041092,-42.640358,-19.570473
2020-05-15 10:33:17.098094,0.006937,-1.025648,-0.008883,-0.002647,-0.025757,-0.00119,-6.260043,-42.773029,-19.34166
