Time,Acc X,Acc Y,Acc Z,Ang Acc X,Ang Acc Y,Ang Acc Z,Disp X,Disp Y,Disp Z,Rot X,Rot Y,Rot z,Vel X,Vel Y,Vel Z,Ang Vel X,Ang Vel Y,Ang Vel Z
359.332,0,0.00270199,0,0.074701,0,0,0,3.29052,0,-0.0302752,0,0,0,-0.174665,0,0.0272922,0,0
359.432,0,0.00272882,0,0.0670749,0,0,0,3.27306,0,-0.0271844,0,0,0,-0.174394,0,0.0343956,0,0
359.532,0,0.00275559,0,0.0577972,0,0,0,3.25564,0,-0.0234243,0,0,0,-0.17412,0,0.0406521,0,0
359.632,0,0.00278228,0,0.0470963,0,0,0,3.23824,0,-0.0190874,0,0,0,-0.173843,0,0.0459076,0,0
359.732,0,0.00280891,0,0.0352358,0,0,0,3.22087,0,-0.0142805,0,0,0,-0.173563,0,0.0500327,0,0
359.832,0,0.00283546,0,0.0225076,0,0,0,3.20353,0,-0.00912198,0,0,0,-0.173281,0,0.0529258,0,0
359.932,0,0.00286195,0,0.00922519,0,0,0,3.18621,0,-0.00373883,0,0,0,-0.172996,0,0.0545157,0,0
360.032,0,0.00288836,0,-0.00428435,0,0,0,3.16893,0,0.00173638,0,0,0,-0.172709,0,0.0547633,0,0
360.132,0,0.0029147,0,-0.0176884,0,0,0,3.15167,0,0.00716884,0,0,0,-0.172418,0,0.0536624,0,0
360.232,0,0.00294097,0,-0.0306569,0,0,0,3.13444,0,0.0124248,0,0,0,-0.172126,0,0.0512401,0,0
360.332,0,0.00296716,0,-0.0428705,0,0,0,3.11725,0,0.0173748,0,0,0,-0.17183,0,0.0475562,0,0
360.432,0,0.00299328,0,-0.0540285,0,0,0,3.10008,0,0.0218969,0,0,0,-0.171532,0,0.0427012,0,0
360.532,0,0.00301933,0,-0.0638562,0,0,0,3.08294,0,0.0258799,0,0,0,-0.171232,0,0.0367948,0,0
360.632,0,0.0030453,0,-0.0721115,0,0,0,3.06583,0,0.0292257,0,0,0,-0.170928,0,0.0299824,0,0
360.732,0,0.00307119,0,-0.0785911,0,0,0,3.04875,0,0.0318518,0,0,0,-0.170623,0,0.0224318,0,0
360.832,0,0.003097,0,-0.0831356,0,0,0,3.03171,0,0.0336936,0,0,0,-0.170314,0,0.0143288,0,0
360.932,0,0.00312274,0,-0.0856331,0,0,0,3.01469,0,0.0347058,0,0,0,-0.170003,0,0.00587294,0,0
361.032,0,0.0031484,0,-0.0860219,0,0,0,2.99771,0,0.0348634,0,0,0,-0.16969,0,-0.0027275,0,0
361.132,0,0.00317398,0,-0.0842926,0,0,0,2.98075,0,0.0341625,0,0,0,-0.169373,0,-0.0112608,0,0
361.232,0,0.00319948,0,-0.0804878,0,0,0,2.96383,0,0.0326205,0,0,0,-0.169055,0,-0.0195168,0,0
361.332,0,0.0032249,0,-0.074701,0,0,0,2.94694,0,0.0302752,0,0,0,-0.168734,0,-0.0272922,0,0
361.432,0,0.00325023,0,-0.0670749,0,0,0,2.93008,0,0.0271844,0,0,0,-0.16841,0,-0.0343956,0,0
361.532,0,0.00327549,0,-0.0577972,0,0,0,2.91326,0,0.0234243,0,0,0,-0.168084,0,-0.0406521,0,0
361.632,0,0.00330066,0,-0.0470963,0,0,0,2.89647,0,0.0190874,0,0,0,-0.167755,0,-0.0459076,0,0
361.732,0,0.00332575,0,-0.0352358,0,0,0,2.87971,0,0.0142805,0,0,0,-0.167423,0,-0.0500327,0,0
361.832,0,0.00335075,0,-0.0225076,0,0,0,2.86298,0,0.00912198,0,0,0,-0.16709,0,-0.0529258,0,0
361.932,0,0.00337567,0,-0.00922519,0,0,0,2.84629,0,0.00373883,0,0,0,-0.166753,0,-0.0545157,0,0
362.032,0,0.0034005,0,0.00428435,0,0,0,2.82963,0,-0.00173638,0,0,0,-0.166414,0,-0.0547633,0,0
362.132,0,0.00342524,0,0.0176884,0,0,0,2.81301,0,-0.00716884,0,0,0,-0.166073,0,-0.0536624,0,0
362.232,0,0.0034499,0,0.0306569,0,0,0,2.79642,0,-0.0124248,0,0,0,-0.165729,0,-0.0512401,0,0
362.332,0,0.00347447,0,0.0428705,0,0,0,2.77986,0,-0.0173748,0,0,0,-0.165383,0,-0.0475562,0,0
362.432,0,0.00349895,0,0.0540285,0,0,0,2.76334,0,-0.0218969,0,0,0,-0.165035,0,-0.0427012,0,0
362.532,0,0.00352334,0,0.0638562,0,0,0,2.74686,0,-0.0258799,0,0,0,-0.164683,0,-0.0367948,0,0
362.632,0,0.00354764,0,0.0721115,0,0,0,2.73041,0,-0.0292257,0,0,0,-0.16433,0,-0.0299824,0,0
362.732,0,0.00357185,0,0.0785911,0,0,0,2.71399,0,-0.0318518,0,0,0,-0.163974,0,-0.0224318,0,0
362.832,0,0.00359597,0,0.0831356,0,0,0,2.69761,0,-0.0336936,0,0,0,-0.163616,0,-0.0143288,0,0
362.932,0,0.00362,0,0.0856331,0,0,0,2.68127,0,-0.0347058,0,0,0,-0.163255,0,-0.00587294,0,0
363.032,0,0.00364393,0,0.0860219,0,0,0,2.66496,0,-0.0348634,0,0,0,-0.162892,0,0.0027275,0,0
363.132,0,0.00366777,0,0.0842926,0,0,0,2.64869,0,-0.0341625,0,0,0,-0.162526,0,0.0112608,0,0
363.232,0,0.00369152,0,0.0804878,0,0,0,2.63245,0,-0.0326205,0,0,0,-0.162158,0,0.0195168,0,0
363.332,0,0.00371517,0,0.074701,0,0,0,2.61626,0,-0.0302752,0,0,0,-0.161788,0,0.0272922,0,0
363.432,0,0.00373872,0,0.0670749,0,0,0,2.6001,0,-0.0271844,0,0,0,-0.161415,0,0.0343956,0,0
363.532,0,0.00376218,0,0.0577972,0,0,0,2.58397,0,-0.0234243,0,0,0,-0.16104,0,0.0406521,0,0
363.632,0,0.00378554,0,0.0470963,0,0,0,2.56789,0,-0.0190874,0,0,0,-0.160662,0,0.0459076,0,0
363.732,0,0.0038088,0,0.0352358,0,0,0,2.55184,0,-0.0142805,0,0,0,-0.160283,0,0.0500327,0,0
363.832,0,0.00383196,0,0.0225076,0,0,0,2.53583,0,-0.00912198,0,0,0,-0.159901,0,0.0529258,0,0
363.932,0,0.00385502,0,0.00922519,0,0,0,2.51986,0,-0.00373883,0,0,0,-0.159516,0,0.0545157,0,0
364.032,0,0.00387798,0,-0.00428435,0,0,0,2.50393,0,0.00173638,0,0,0,-0.15913,0,0.0547633,0,0
364.132,0,0.00390085,0,-0.0176884,0,0,0,2.48804,0,0.00716884,0,0,0,-0.158741,0,0.0536624,0,0
364.232,0,0.0039236,0,-0.0306569,0,0,0,2.47218,0,0.0124248,0,0,0,-0.15835,0,0.0512401,0,0
364.332,0,0.00394626,0,-0.0428705,0,0,0,2.45637,0,0.0173748,0,0,0,-0.157956,0,0.0475562,0,0
364.432,0,0.00396882,0,-0.0540285,0,0,0,2.44059,0,0.0218969,0,0,0,-0.15756,0,0.0427012,0,0
364.532,0,0.00399127,0,-0.0638562,0,0,0,2.42485,0,0.0258799,0,0,0,-0.157162,0,0.0367948,0,0
364.632,0,0.00401361,0,-0.0721115,0,0,0,2.40916,0,0.0292257,0,0,0,-0.156762,0,0.0299824,0,0
364.732,0,0.00403585,0,-0.0785911,0,0,0,2.3935,0,0.0318518,0,0,0,-0.15636,0,0.0224318,0,0
364.832,0,0.00405799,0,-0.0831356,0,0,0,2.37789,0,0.0336936,0,0,0,-0.155955,0,0.0143288,0,0
364.932,0,0.00408001,0,-0.0856331,0,0,0,2.36231,0,0.0347058,0,0,0,-0.155548,0,0.00587294,0,0
365.032,0,0.00410193,0,-0.0860219,0,0,0,2.34678,0,0.0348634,0,0,0,-0.155139,0,-0.0027275,0,0
365.132,0,0.00412374,0,-0.0842926,0,0,0,2.33128,0,0.0341625,0,0,0,-0.154728,0,-0.0112608,0,0
365.232,0,0.00414545,0,-0.0804878,0,0,0,2.31583,0,0.0326205,0,0,0,-0.154314,0,-0.0195168,0,0
365.332,0,0.00416704,0,-0.074701,0,0,0,2.30042,0,0.0302752,0,0,0,-0.153899,0,-0.0272922,0,0
365.432,0,0.00418852,0,-0.0670749,0,0,0,2.28505,0,0.0271844,0,0,0,-0.153481,0,-0.0343956,0,0
365.532,0,0.00420989,0,-0.0577972,0,0,0,2.26972,0,0.0234243,0,0,0,-0.153061,0,-0.0406521,0,0
365.632,0,0.00423115,0,-0.0470963,0,0,0,2.25444,0,0.0190874,0,0,0,-0.152639,0,-0.0459076,0,0
365.732,0,0.0042523,0,-0.0352358,0,0,0,2.2392,0,0.0142805,0,0,0,-0.152215,0,-0.0500327,0,0
365.832,0,0.00427333,0,-0.0225076,0,0,0,2.224,0,0.00912198,0,0,0,-0.151788,0,-0.0529258,0,0
365.932,0,0.00429425,0,-0.00922519,0,0,0,2.20884,0,0.00373883,0,0,0,-0.15136,0,-0.0545157,0,0
366.032,0,0.00431506,0,0.00428435,0,0,0,2.19372,0,-0.00173638,0,0,0,-0.150929,0,-0.0547633,0,0
366.132,0,0.00433575,0,0.0176884,0,0,0,2.17865,0,-0.00716884,0,0,0,-0.150497,0,-0.0536624,0,0
366.232,0,0.00435632,0,0.0306569,0,0,0,2.16363,0,-0.0124248,0,0,0,-0.150062,0,-0.0512401,0,0
366.332,0,0.00437678,0,0.0428705,0,0,0,2.14864,0,-0.0173748,0,0,0,-0.149626,0,-0.0475562,0,0
366.432,0,0.00439712,0,0.0540285,0,0,0,2.1337,0,-0.0218969,0,0,0,-0.149187,0,-0.0427012,0,0
366.532,0,0.00441734,0,0.0638562,0,0,0,2.1188,0,-0.0258799,0,0,0,-0.148746,0,-0.0367948,0,0
366.632,0,0.00443744,0,0.0721115,0,0,0,2.10395,0,-0.0292257,0,0,0,-0.148304,0,-0.0299824,0,0
366.732,0,0.00445742,0,0.0785911,0,0,0,2.08914,0,-0.0318518,0,0,0,-0.147859,0,-0.0224318,0,0
366.832,0,0.00447728,0,0.0831356,0,0,0,2.07438,0,-0.0336936,0,0,0,-0.147412,0,-0.0143288,0,0
366.932,0,0.00449702,0,0.0856331,0,0,0,2.05966,0,-0.0347058,0,0,0,-0.146963,0,-0.00587294,0,0
367.032,0,0.00451664,0,0.0860219,0,0,0,2.04499,0,-0.0348634,0,0,0,-0.146513,0,0.0027275,0,0
367.132,0,0.00453614,0,0.0842926,0,0,0,2.03036,0,-0.0341625,0,0,0,-0.14606,0,0.0112608,0,0
367.232,0,0.00455551,0,0.0804878,0,0,0,2.01577,0,-0.0326205,0,0,0,-0.145605,0,0.0195168,0,0
367.332,0,0.00457476,0,0.074701,0,0,0,2.00124,0,-0.0302752,0,0,0,-0.145149,0,0.0272922,0,0
367.432,0,0.00459388,0,0.0670749,0,0,0,1.98675,0,-0.0271844,0,0,0,-0.14469,0,0.0343956,0,0
367.532,0,0.00461288,0,0.0577972,0,0,0,1.9723,0,-0.0234243,0,0,0,-0.14423,0,0.0406521,0,0
367.632,0,0.00463175,0,0.0470963,0,0,0,1.9579,0,-0.0190874,0,0,0,-0.143768,0,0.0459076,0,0
367.732,0,0.0046505,0,0.0352358,0,0,0,1.94355,0,-0.0142805,0,0,0,-0.143304,0,0.0500327,0,0
367.832,0,0.00466911,0,0.0225076,0,0,0,1.92924,0,-0.00912198,0,0,0,-0.142838,0,0.0529258,0,0
367.932,0,0.0046876,0,0.00922519,0,0,0,1.91498,0,-0.00373883,0,0,0,-0.14237,0,0.0545157,0,0
368.032,0,0.00470596,0,-0.00428435,0,0,0,1.90076,0,0.00173638,0,0,0,-0.1419,0,0.0547633,0,0
368.132,0,0.00472419,0,-0.0176884,0,0,0,1.8866,0,0.00716884,0,0,0,-0.141429,0,0.0536624,0,0
368.232,0,0.00474229,0,-0.0306569,0,0,0,1.87248,0,0.0124248,0,0,0,-0.140955,0,0.0512401,0,0
368.332,0,0.00476026,0,-0.0428705,0,0,0,1.85841,0,0.0173748,0,0,0,-0.14048,0,0.0475562,0,0
368.432,0,0.0047781,0,-0.0540285,0,0,0,1.84438,0,0.0218969,0,0,0,-0.140003,0,0.0427012,0,0
368.532,0,0.0047958,0,-0.0638562,0,0,0,1.83041,0,0.0258799,0,0,0,-0.139525,0,0.0367948,0,0
368.632,0,0.00481337,0,-0.0721115,0,0,0,1.81648,0,0.0292257,0,0,0,-0.139044,0,0.0299824,0,0
368.732,0,0.0048308,0,-0.0785911,0,0,0,1.8026,0,0.0318518,0,0,0,-0.138562,0,0.0224318,0,0
368.832,0,0.00484811,0,-0.0831356,0,0,0,1.78877,0,0.0336936,0,0,0,-0.138078,0,0.0143288,0,0
368.932,0,0.00486527,0,-0.0856331,0,0,0,1.77498,0,0.0347058,0,0,0,-0.137592,0,0.00587294,0,0
369.032,0,0.0048823,0,-0.0860219,0,0,0,1.76125,0,0.0348634,0,0,0,-0.137105,0,-0.0027275,0,0
369.132,0,0.00489919,0,-0.0842926,0,0,0,1.74756,0,0.0341625,0,0,0,-0.136616,0,-0.0112608,0,0
369.232,0,0.00491595,0,-0.0804878,0,0,0,1.73392,0,0.0326205,0,0,0,-0.136125,0,-0.0195168,0,0
369.332,0,0.00493256,0,-0.074701,0,0,0,1.72034,0,0.0302752,0,0,0,-0.135633,0,-0.0272922,0,0
369.432,0,0.00494904,0,-0.0670749,0,0,0,1.7068,0,0.0271844,0,0,0,-0.135139,0,-0.0343956,0,0
369.532,0,0.00496538,0,-0.0577972,0,0,0,1.69331,0,0.0234243,0,0,0,-0.134643,0,-0.0406521,0,0
369.632,0,0.00498157,0,-0.0470963,0,0,0,1.67987,0,0.0190874,0,0,0,-0.134146,0,-0.0459076,0,0
369.732,0,0.00499763,0,-0.0352358,0,0,0,1.66648,0,0.0142805,0,0,0,-0.133647,0,-0.0500327,0,0
369.832,0,0.00501354,0,-0.0225076,0,0,0,1.65314,0,0.00912198,0,0,0,-0.133146,0,-0.0529258,0,0
369.932,0,0.00502931,0,-0.00922519,0,0,0,1.63985,0,0.00373883,0,0,0,-0.132644,0,-0.0545157,0,0
370.032,0,0.00504493,0,0.00428435,0,0,0,1.62661,0,-0.00173638,0,0,0,-0.13214,0,-0.0547633,0,0
370.132,0,0.00506042,0,0.0176884,0,0,0,1.61342,0,-0.00716884,0,0,0,-0.131635,0,-0.0536624,0,0
370.232,0,0.00507575,0,0.0306569,0,0,0,1.60028,0,-0.0124248,0,0,0,-0.131128,0,-0.0512401,0,0
370.332,0,0.00509095,0,0.0428705,0,0,0,1.5872,0,-0.0173748,0,0,0,-0.13062,0,-0.0475562,0,0
370.432,0,0.00510599,0,0.0540285,0,0,0,1.57416,0,-0.0218969,0,0,0,-0.13011,0,-0.0427012,0,0
370.532,0,0.00512089,0,0.0638562,0,0,0,1.56117,0,-0.0258799,0,0,0,-0.129599,0,-0.0367948,0,0
370.632,0,0.00513564,0,0.0721115,0,0,0,1.54824,0,-0.0292257,0,0,0,-0.129086,0,-0.0299824,0,0
370.732,0,0.00515024,0,0.0785911,0,0,0,1.53536,0,-0.0318518,0,0,0,-0.128572,0,-0.0224318,0,0
370.832,0,0.00516469,0,0.0831356,0,0,0,1.52253,0,-0.0336936,0,0,0,-0.128056,0,-0.0143288,0,0
370.932,0,0.005179,0,0.0856331,0,0,0,1.50975,0,-0.0347058,0,0,0,-0.127539,0,-0.00587294,0,0
371.032,0,0.00519315,0,0.0860219,0,0,0,1.49702,0,-0.0348634,0,0,0,-0.12702,0,0.0027275,0,0
371.132,0,0.00520715,0,0.0842926,0,0,0,1.48434,0,-0.0341625,0,0,0,-0.1265,0,0.0112608,0,0
371.232,0,0.005221,0,0.0804878,0,0,0,1.47172,0,-0.0326205,0,0,0,-0.125979,0,0.0195168,0,0
371.332,0,0.00523469,0,0.074701,0,0,0,1.45915,0,-0.0302752,0,0,0,-0.125456,0,0.0272922,0,0
371.432,0,0.00524823,0,0.0670749,0,0,0,1.44663,0,-0.0271844,0,0,0,-0.124932,0,0.0343956,0,0
371.532,0,0.00526162,0,0.0577972,0,0,0,1.43416,0,-0.0234243,0,0,0,-0.124406,0,0.0406521,0,0
371.632,0,0.00527485,0,0.0470963,0,0,0,1.42175,0,-0.0190874,0,0,0,-0.123879,0,0.0459076,0,0
371.732,0,0.00528793,0,0.0352358,0,0,0,1.40938,0,-0.0142805,0,0,0,-0.123351,0,0.0500327,0,0
371.832,0,0.00530085,0,0.0225076,0,0,0,1.39708,0,-0.00912198,0,0,0,-0.122822,0,0.0529258,0,0
371.932,0,0.00531361,0,0.00922519,0,0,0,1.38482,0,-0.00373883,0,0,0,-0.122291,0,0.0545157,0,0
372.032,0,0.00532622,0,-0.00428435,0,0,0,1.37262,0,0.00173638,0,0,0,-0.121759,0,0.0547633,0,0
372.132,0,0.00533866,0,-0.0176884,0,0,0,1.36047,0,0.00716884,0,0,0,-0.121226,0,0.0536624,0,0
372.232,0,0.00535095,0,-0.0306569,0,0,0,1.34837,0,0.0124248,0,0,0,-0.120691,0,0.0512401,0,0
372.332,0,0.00536308,0,-0.0428705,0,0,0,1.33633,0,0.0173748,0,0,0,-0.120156,0,0.0475562,0,0
372.432,0,0.00537504,0,-0.0540285,0,0,0,1.32434,0,0.0218969,0,0,0,-0.119619,0,0.0427012,0,0
372.532,0,0.00538685,0,-0.0638562,0,0,0,1.31241,0,0.0258799,0,0,0,-0.119081,0,0.0367948,0,0
372.632,0,0.00539849,0,-0.0721115,0,0,0,1.30053,0,0.0292257,0,0,0,-0.118541,0,0.0299824,0,0
372.732,0,0.00540997,0,-0.0785911,0,0,0,1.2887,0,0.0318518,0,0,0,-0.118001,0,0.0224318,0,0
372.832,0,0.00542129,0,-0.0831356,0,0,0,1.27693,0,0.0336936,0,0,0,-0.117459,0,0.0143288,0,0
372.932,0,0.00543244,0,-0.0856331,0,0,0,1.26521,0,0.0347058,0,0,0,-0.116917,0,0.00587294,0,0
373.032,0,0.00544342,0,-0.0860219,0,0,0,1.25354,0,0.0348634,0,0,0,-0.116373,0,-0.0027275,0,0
373.132,0,0.00545424,0,-0.0842926,0,0,0,1.24193,0,0.0341625,0,0,0,-0.115828,0,-0.0112608,0,0
373.232,0,0.0054649,0,-0.0804878,0,0,0,1.23038,0,0.0326205,0,0,0,-0.115282,0,-0.0195168,0,0
373.332,0,0.00547538,0,-0.074701,0,0,0,1.21888,0,0.0302752,0,0,0,-0.114735,0,-0.0272922,0,0
373.432,0,0.0054857,0,-0.0670749,0,0,0,1.20743,0,0.0271844,0,0,0,-0.114187,0,-0.0343956,0,0
373.532,0,0.00549585,0,-0.0577972,0,0,0,1.19604,0,0.0234243,0,0,0,-0.113638,0,-0.0406521,0,0
373.632,0,0.00550583,0,-0.0470963,0,0,0,1.1847,0,0.0190874,0,0,0,-0.113088,0,-0.0459076,0,0
373.732,0,0.00551564,0,-0.0352358,0,0,0,1.17342,0,0.0142805,0,0,0,-0.112537,0,-0.0500327,0,0
373.832,0,0.00552528,0,-0.0225076,0,0,0,1.1622,0,0.00912198,0,0,0,-0.111985,0,-0.0529258,0,0
373.932,0,0.00553475,0,-0.00922519,0,0,0,1.15102,0,0.00373883,0,0,0,-0.111432,0,-0.0545157,0,0
374.032,0,0.00554405,0,0.00428435,0,0,0,1.13991,0,-0.00173638,0,0,0,-0.110878,0,-0.0547633,0,0
374.132,0,0.00555317,0,0.0176884,0,0,0,1.12885,0,-0.00716884,0,0,0,-0.110323,0,-0.0536624,0,0
374.232,0,0.00556212,0,0.0306569,0,0,0,1.11784,0,-0.0124248,0,0,0,-0.109767,0,-0.0512401,0,0
374.332,0,0.00557089,0,0.0428705,0,0,0,1.1069,0,-0.0173748,0,0,0,-0.10921,0,-0.0475562,0,0
374.432,0,0.00557949,0,0.0540285,0,0,0,1.096,0,-0.0218969,0,0,0,-0.108653,0,-0.0427012,0,0
374.532,0,0.00558791,0,0.0638562,0,0,0,1.08516,0,-0.0258799,0,0,0,-0.108095,0,-0.0367948,0,0
374.632,0,0.00559616,0,0.0721115,0,0,0,1.07438,0,-0.0292257,0,0,0,-0.107535,0,-0.0299824,0,0
374.732,0,0.00560423,0,0.0785911,0,0,0,1.06366,0,-0.0318518,0,0,0,-0.106975,0,-0.0224318,0,0
374.832,0,0.00561212,0,0.0831356,0,0,0,1.05299,0,-0.0336936,0,0,0,-0.106414,0,-0.0143288,0,0
374.932,0,0.00561983,0,0.0856331,0,0,0,1.04237,0,-0.0347058,0,0,0,-0.105853,0,-0.00587294,0,0
375.032,0,0.00562737,0,0.0860219,0,0,0,1.03182,0,-0.0348634,0,0,0,-0.105291,0,0.0027275,0,0
375.132,0,0.00563472,0,0.0842926,0,0,0,1.02132,0,-0.0341625,0,0,0,-0.104727,0,0.0112608,0,0
375.232,0,0.00564189,0,0.0804878,0,0,0,1.01087,0,-0.0326205,0,0,0,-0.104164,0,0.0195168,0,0
375.332,0,0.00564888,0,0.074701,0,0,0,1.00048,0,-0.0302752,0,0,0,-0.103599,0,0.0272922,0,0
375.432,0,0.00565569,0,0.0670749,0,0,0,0.990152,0,-0.0271844,0,0,0,-0.103034,0,0.0343956,0,0
375.532,0,0.00566231,0,0.0577972,0,0,0,0.979877,0,-0.0234243,0,0,0,-0.102468,0,0.0406521,0,0
375.632,0,0.00566875,0,0.0470963,0,0,0,0.969659,0,-0.0190874,0,0,0,-0.101901,0,0.0459076,0,0
375.732,0,0.00567501,0,0.0352358,0,0,0,0.959497,0,-0.0142805,0,0,0,-0.101334,0,0.0500327,0,0
375.832,0,0.00568108,0,0.0225076,0,0,0,0.949392,0,-0.00912198,0,0,0,-0.100766,0,0.0529258,0,0
375.932,0,0.00568697,0,0.00922519,0,0,0,0.939344,0,-0.00373883,0,0,0,-0.100198,0,0.0545157,0,0
376.032,0,0.00569266,0,-0.00428435,0,0,0,0.929353,0,0.00173638,0,0,0,-0.099629,0,0.0547633,0,0
376.132,0,0.00569818,0,-0.0176884,0,0,0,0.919418,0,0.00716884,0,0,0,-0.0990594,0,0.0536624,0,0
376.232,0,0.0057035,0,-0.0306569,0,0,0,0.909541,0,0.0124248,0,0,0,-0.0984893,0,0.0512401,0,0
376.332,0,0.00570863,0,-0.0428705,0,0,0,0.89972,0,0.0173748,0,0,0,-0.0979187,0,0.0475562,0,0
376.432,0,0.00571358,0,-0.0540285,0,0,0,0.889957,0,0.0218969,0,0,0,-0.0973476,0,0.0427012,0,0
376.532,0,0.00571833,0,-0.0638562,0,0,0,0.880251,0,0.0258799,0,0,0,-0.096776,0,0.0367948,0,0
376.632,0,0.00572289,0,-0.0721115,0,0,0,0.870602,0,0.0292257,0,0,0,-0.096204,0,0.0299824,0,0
376.732,0,0.00572726,0,-0.0785911,0,0,0,0.86101,0,0.0318518,0,0,0,-0.0956314,0,0.0224318,0,0
376.832,0,0.00573144,0,-0.0831356,0,0,0,0.851475,0,0.0336936,0,0,0,-0.0950585,0,0.0143288,0,0
376.932,0,0.00573543,0,-0.0856331,0,0,0,0.841998,0,0.0347058,0,0,0,-0.0944852,0,0.00587294,0,0
377.032,0,0.00573922,0,-0.0860219,0,0,0,0.832578,0,0.0348634,0,0,0,-0.0939114,0,-0.0027275,0,0
377.132,0,0.00574282,0,-0.0842926,0,0,0,0.823216,0,0.0341625,0,0,0,-0.0933373,0,-0.0112608,0,0
377.232,0,0.00574622,0,-0.0804878,0,0,0,0.813911,0,0.0326205,0,0,0,-0.0927629,0,-0.0195168,0,0
377.332,0,0.00574942,0,-0.074701,0,0,0,0.804663,0,0.0302752,0,0,0,-0.0921881,0,-0.0272922,0,0
377.432,0,0.00575243,0,-0.0670749,0,0,0,0.795473,0,0.0271844,0,0,0,-0.091613,0,-0.0343956,0,0
377.532,0,0.00575524,0,-0.0577972,0,0,0,0.786341,0,0.0234243,0,0,0,-0.0910376,0,-0.0406521,0,0
377.632,0,0.00575786,0,-0.0470963,0,0,0,0.777266,0,0.0190874,0,0,0,-0.0904619,0,-0.0459076,0,0
377.732,0,0.00576027,0,-0.0352358,0,0,0,0.768248,0,0.0142805,0,0,0,-0.089886,0,-0.0500327,0,0
377.832,0,0.00576249,0,-0.0225076,0,0,0,0.759289,0,0.00912198,0,0,0,-0.0893099,0,-0.0529258,0,0
377.932,0,0.0057645,0,-0.00922519,0,0,0,0.750387,0,0.00373883,0,0,0,-0.0887335,0,-0.0545157,0,0
378.032,0,0.00576631,0,0.00428435,0,0,0,0.741542,0,-0.00173638,0,0,0,-0.088157,0,-0.0547633,0,0
378.132,0,0.00576792,0,0.0176884,0,0,0,0.732755,0,-0.00716884,0,0,0,-0.0875803,0,-0.0536624,0,0
378.232,0,0.00576933,0,0.0306569,0,0,0,0.724026,0,-0.0124248,0,0,0,-0.0870034,0,-0.0512401,0,0
378.332,0,0.00577054,0,0.0428705,0,0,0,0.715354,0,-0.0173748,0,0,0,-0.0864264,0,-0.0475562,0,0
378.432,0,0.00577154,0,0.0540285,0,0,0,0.706741,0,-0.0218969,0,0,0,-0.0858493,0,-0.0427012,0,0
378.532,0,0.00577233,0,0.0638562,0,0,0,0.698185,0,-0.0258799,0,0,0,-0.0852721,0,-0.0367948,0,0
378.632,0,0.00577293,0,0.0721115,0,0,0,0.689686,0,-0.0292257,0,0,0,-0.0846949,0,-0.0299824,0,0
378.732,0,0.00577331,0,0.0785911,0,0,0,0.681246,0,-0.0318518,0,0,0,-0.0841176,0,-0.0224318,0,0
378.832,0,0.00577349,0,0.0831356,0,0,0,0.672863,0,-0.0336936,0,0,0,-0.0835402,0,-0.0143288,0,0
378.932,0,0.00577346,0,0.0856331,0,0,0,0.664538,0,-0.0347058,0,0,0,-0.0829629,0,-0.00587294,0,0
379.032,0,0.00577322,0,0.0860219,0,0,0,0.65627,0,-0.0348634,0,0,0,-0.0823855,0,0.0027275,0,0
379.132,0,0.00577278,0,0.0842926,0,0,0,0.648061,0,-0.0341625,0,0,0,-0.0818082,0,0.0112608,0,0
379.232,0,0.00577212,0,0.0804878,0,0,0,0.639908,0,-0.0326205,0,0,0,-0.081231,0,0.0195168,0,0
379.332,0,0.00577125,0,0.074701,0,0,0,0.631814,0,-0.0302752,0,0,0,-0.0806538,0,0.0272922,0,0
379.432,0,0.00577017,0,0.0670749,0,0,0,0.623778,0,-0.0271844,0,0,0,-0.0800767,0,0.0343956,0,0
379.532,0,0.00576888,0,0.0577972,0,0,0,0.615799,0,-0.0234243,0,0,0,-0.0794998,0,0.0406521,0,0
379.632,0,0.00576738,0,0.0470963,0,0,0,0.607878,0,-0.0190874,0,0,0,-0.078923,0,0.0459076,0,0
379.732,0,0.00576566,0,0.0352358,0,0,0,0.600014,0,-0.0142805,0,0,0,-0.0783463,0,0.0500327,0,0
379.832,0,0.00576373,0,0.0225076,0,0,0,0.592209,0,-0.00912198,0,0,0,-0.0777698,0,0.0529258,0,0
379.932,0,0.00576159,0,0.00922519,0,0,0,0.58446,0,-0.00373883,0,0,0,-0.0771936,0,0.0545157,0,0
380.032,0,0.00575923,0,-0.00428435,0,0,0,0.57677,0,0.00173638,0,0,0,-0.0766175,0,0.0547633,0,0
380.132,0,0.00575665,0,-0.0176884,0,0,0,0.569137,0,0.00716884,0,0,0,-0.0760417,0,0.0536624,0,0
380.232,0,0.00575386,0,-0.0306569,0,0,0,0.561561,0,0.0124248,0,0,0,-0.0754662,0,0.0512401,0,0
380.332,0,0.00575085,0,-0.0428705,0,0,0,0.554044,0,0.0173748,0,0,0,-0.074891,0,0.0475562,0,0
380.432,0,0.00574762,0,-0.0540285,0,0,0,0.546583,0,0.0218969,0,0,0,-0.074316,0,0.0427012,0,0
380.532,0,0.00574417,0,-0.0638562,0,0,0,0.53918,0,0.0258799,0,0,0,-0.0737415,0,0.0367948,0,0
380.632,0,0.0057405,0,-0.0721115,0,0,0,0.531835,0,0.0292257,0,0,0,-0.0731672,0,0.0299824,0,0
