Time, AccX, AccY, AccZ, GyrX, GyrY, GyrZ, Mag(1), Mag(2), Mag(3)
2020-05-15 10:47:34.935217, 0.017322, -1.009621, -0.058966, 0.152251, 0.002586, -0.009499, -21.672445, -38.225204, 1.857714
2020-05-15 10:47:34.987893, 0.013332, -1.027559, 0.001291, 0.310923, -0.004592, 0.006078, -21.755615, -38.243820, 1.626004
2020-05-15 10:47:35.040575, 0.009588, -1.004073, -0.089610, 0.691798, -0.005508, 0.000580, -21.571507, -38.213341, 0.860120
2020-05-15 10:47:35.093316, 0.015787, -0.994456, -0.170398, 0.567334, -0.002912, -0.004765, -21.244469, -38.117870, 0.300453
2020-05-15 10:47:35.145984, 0.057282, -1.055361, -0.054848, 0.506248, 0.252583, 0.017684, -21.129944, -38.062153, -0.140647
2020-05-15 10:47:35.198952, -0.015451, -0.964496, -0.163191, 1.126734, 0.499220, 0.060750, -21.156940, -37.891556, -0.676034
2020-05-15 10:47:35.251724, 0.032115, -0.979846, -0.148717, 0.023053, 0.069781, 0.016310, -21.163340, -37.815258, -1.354781
2020-05-15 10:47:35.304483, 0.025363, -1.043834, -0.120133, -0.596822, -0.005966, -0.003696, -21.121014, -37.851643, -1.481670
2020-05-15 10:47:35.357395, 0.018304, -1.077184, 0.042144, 0.664309, 0.006404, 0.000885, -21.111710, -37.775059, -1.476531
2020-05-15 10:47:35.410141, 0.013209, -1.003148, -0.190020, 0.803892, 0.007626, -0.004307, -20.928085, -37.703953, -1.961060
